,Unnamed: 0,context,question,answerA,answerB,answerC,correct
1950,1950,A Riley guardou toda a comida que arranjou do jardim.,O que é que a Riley precisa de fazer antes disto?,Vai à loja,Vai para o jardim.,Ter comida suficiente para durar um tempo,B
1951,1951,"O Sasha estava a tentar ganhar dinheiro para a viagem missionária, por isso, lavou o carro da Tracy.",O que é que o Sasha vai querer fazer a seguir?,"Queria ficar do lado bom da Tracy, já que esta tinha muitos amigos.",Doe o dinheiro para caridade.,Contem o dinheiro que ganharam.,C
1952,1952,A Bailey dirigiu até à loja para comprar ingredientes para fazer um bolo.,Porque é que a Bailey fez isto?,Surpreender a família depois do jantar.,Faça uma tarte de chocolate para o pequeno-almoço,Encontrar direcções,A
1953,1953,"Robin gerenciava bem as suas finanças, mas os outros membros gastaram todo o seu dinheiro.",O que acontecerá com os outros membros?,ficar chateado com os outros membros,impedir que os outros acessem o seu dinheiro,Ser despedido.,C
1954,1954,"No artigo, Illinois deu ao leitor uma análise completa da perspectiva de Riley.",Como descreveria Illinois?,Um escritor que entrevistou Riley.,Era amigo do Illinois.,Era amigo da Riley.,A
1955,1955,A Sydney teve tempo para encontrar o Jesse no concerto depois do trabalho.,O que é que a Sydney precisa de fazer antes disto?,Veste-te para isso .,"Primeiro, vamos jantar.",sair do trabalho mais cedo,A
1956,1956,A Robin foi à loja com a Taylor para comprar uma mochila nova para a escola.,O que vai acontecer com a Taylor?,Dormir no corredor,escolher uma mochila nova,Olhe para os itens,B
1957,1957,A irmã mais velha do Kai ia andar numa montanha-russa.,Como é que o Kai se sentiria depois?,excitado,triste,uma criança,B
1958,1958,"A Jordan queria falar com os amigos deles, por isso ligaram-lhes.",Como se sentiriam os Outros?,Estou contente pela chamada.,Como se pudessem ter falado com o amigo deles.,Amado,A
1959,1959,A Addison torceu o braço do Casey até ele dizer quem o roubou.,O que vai acontecer com a Addison?,sofrer de dor no braço durante alguns dias,ser chamado de rato pelo ladrão,- Obter a informação .,C
1960,1960,Jan precisava atravessar a estrada para chegar à escola.,O que é que a Jan precisa de fazer antes disto?,ir para a escola,precisava obedecer aos semáforos,- Não .,B
1961,1961,Robin comprou uma broca nova e tentou aprender a usá-la da maneira correta.,Como se sentiriam os Outros?,confiante,inveja,bem sucedido,B
1962,1962,Carson foi um grande conselheiro e ajudou a reduzir a dependência de Robin do álcool.,Como é que o Carson se sentiria depois?,essencial,Ajudando Robin.,maldade,A
1963,1963,Cameron encolhe os ombros para Jan e dá a Jan um olhar sujo do seu assento.,Como se sentiria a Cameron depois?,que ofenderam o Jan.,Um amigo divertido.,- Não.,A
1964,1964,Carson foi às Bahamas num verão e bronzeou-se.,Como descreveria o Carson?,saudável,Uma pessoa que está sentada ao sol.,Bonito.,B
1965,1965,"Em um ato de vingança, o Casey colocou uma substância ilegal na bolsa da Riley.",O que vai acontecer ao Casey?,Arrepender-se do que ela acabou de fazer.,Ela vai descarregar a substância ilegal pela sanita,Ela vai descobrir a substância ilegal na bolsa dela.,A
1966,1966,O Jesse era um jogo de fingir e divertia-se a fazer de tolo.,Como se sentiria o Jesse depois?,Tenta esquecer a diversão .,Lembra-te de toda a diversão,zangado com os outros.,B
1967,1967,A Riley levou a Tracy de volta para que não estivesse sozinha.,Como se sentiria Tracy?,seguro,assustado,assustado,A
1968,1968,A Casey estava no centro comercial e viu telemóveis novos à venda e comprou um para a Tracy.,O que vai acontecer à Tracy?,Falar mal.,se dar bem com os outros próximos,Dá ao Tracy o telefone novo.,B
1969,1969,A Tracy foi à casa de banho e fez um bom banho de bolhas.,Como se sentiria a Tracy depois?,Quente e pronto para dormir,fresco e limpo e assustado,ser limpo,A
1970,1970,O Taylor jogava hóquei enquanto os outros estavam a fazer os trabalhos de casa.,Como se sentiriam os outros?,muito ciumento .,Estou feliz por ele.,Estou feliz por ver .,A
1971,1971,A Kendall usou dinheiro para pagar a casa.,Porque é que a Kendall fez isto?,orgulhoso,Cuide do pagamento da casa.,Pagar o pagamento da casa,B
1972,1972,"Quando ele chegou à escola na segunda-feira, Casey percebeu que tinha esquecido de fazer os trabalhos de casa.",Como descreveria o Casey?,Estúpido.,arrependido,Desdisciplinado,C
1973,1973,"A Kendall tinha uma cópia do número da Sasha na bolsa, caso o telemóvel dela morresse.",O que vai acontecer com a Kendall?,"Talvez possam colocar uma cópia escrita do número da Kendall na bolsa deles, também.","Se a bateria do telemóvel dela acabar, esteja pronta.",honrado que seu amigo saiba que pode chamá-lo em qualquer momento de necessidade,B
1974,1974,"A Bailey queria muito um carro novo, por isso foram a uma concessionária.",Porque é que a Bailey fez isto?,Olhem para os carros.,poupar dinheiro,comprar carros,A
1975,1975,Addison e Sasha esperaram a resposta à sua pergunta .,O que vai acontecer com o Sasha?,Aborrecer-me muito depressa.,Tenta ser paciente.,obter conhecimento,C
1976,1976,O Austin repeliu os insectos com um batedor e spray de insectos.,O que acontecerá aos Outros?,Desapareça os insetos.,Ela vai matá-los .,Ela vai ganhar .,A
1977,1977,A Aubrey não se saiu tão bem como eles gostariam na audição.,Como descreveria o Aubrey?,frustrado,resistente,Desiludido.,C
1978,1978,"Tracy está cozinhando carne no forno, ela tenta puxar a panela sem uma luva de forno e não está seriamente ferida.",Como se sentiria a Tracy depois?,tímido e namorisco,Envergonhado ou tolo.,brincalhão e feliz,B
1979,1979,"Jesse era abusivo com a Sydney, por isso a Sydney deixou o Jesse depois de um tempo.",Porque é que a Sydney fez isto?,- Não .,Seja feliz.,Peçam desculpa pelo comportamento deles.,B
1980,1980,A Kendall tirou a mão da Cameron do triturador de madeira.,O que vai acontecer com a Cameron?,ser grato,ser hostil,Fica zangado.,A
1981,1981,O Lee pôs o dedo nos lábios da Skylar para ficar calado quando viu um assaltante armado.,Como é que a Skylar se sentiria?,tão atento,Protector de Lee,Com medo de ser obrigado a pagar.,A
1982,1982,"A Robin tinha estado fora da cidade durante uns dias, por isso foi ao quintal regar o jardim.",O que vai querer fazer a seguir?,acendeu um fósforo e incendiou o jardim dela .,Desenterrar o jardim dela e deitar tudo fora .,"Depois de regar o jardim, Robin provavelmente vai querer desligar a mangueira de água",C
1983,1983,"Pediram à Tracy para ajudar na festa, por isso ela convidou pessoas para a festa.",O que os Outros vão querer fazer a seguir?,Outros vão enviar-lhe presentes.,Outros vão responder,Outros desejarão-lhe um feliz aniversário,B
1984,1984,"Mesmo que o Casey não gostasse de peixe, a Jan pediu ao Casey para experimentar o sushi.",Porque é que o Jan fez isto?,Fazer com que o Casey tente coisas novas.,Leva o Casey para um sushi.,cozinhar sushi caseiro,A
1985,1985,O Kai tinha sede e queria beber alguma coisa.,O que é que o Kai precisa de fazer antes disto?,não tenha bebido recentemente,fabricado,Tem um cupom de cerveja grátis,A
1986,1986,Os pais da Robin estavam fora da cidade no fim de semana.,Porque é que a Robin fez isto?,Seque o carro.,Queriam completar uma tarefa dos pais.,Aspirem o carro .,B
1987,1987,"As ações de Tracy foram precipitadas quando ela logo descobriu que Leanne Battersby (Jane Danson) era a que teve uma aventura de uma noite com Steve, momentos antes de caminhar pelo altar.",Porque é que a Tracy fez isto?,"Embora as suas intenções fossem despedir o Abi, a Tracy vai ser atormentada pela culpa quando a situação se torna mais séria do que ela esperava com uma morte causada pelo acidente","Com a Abi a lutar para recuperar os gémeos depois de terem ido para cuidados, as suas hipóteses de uma reunião vão desaparecer rapidamente, já que ela vai passar muito tempo atrás das grades.",Sabia quem eram as pessoas,C
1988,1988,Kai disse a Carson que ele deve ser de ascendência real se ele vai subir ao trono.,Como se sentiria Carson?,optimista,Desiludido.,Ela foi inteligente por ter ajudado o Carson.,A
1989,1989,O Remy recebeu um bom preço por este livro quando o encomendou e foi um bom negócio com um grande desconto.,Como se sentiriam os Outros?,orgulhoso,preguiçoso,conflitantes,A
1990,1990,Tracy saiu da aula para ir ao médico para um exame regular.,Como descreveria a Tracy?,Sentir-se entediado,Sentir-se amado,Sai também.,A
1991,1991,"O Austin precisava de ajuda com os trabalhos de casa, por isso ligou para o seu melhor amigo.",O que é que o Austin vai querer fazer a seguir?,Tente entender os trabalhos de casa,Peça ao seu melhor amigo para vir cá.,Ficar desapontado com o seu melhor amigo.,B
1992,1992,A Skylar começou com um resultado limpo depois de marcar os resultados da última.,O que é que a Skylar precisa de fazer antes disto?,pega num lápis,Verifique os resultados da anterior,Escreva a partitura .,A
1993,1993,A Quinn dedicou a carreira ao serviço e agora estava pronta para fazer algo diferente.,O que quer o Quinn fazer a seguir?,Voltar ao seu antigo emprego.,Deixou o emprego.,encontrar um novo emprego,C
1994,1994,Alex gostava de ler livros e passava muito tempo lendo.,Como se sentiria o Alex depois?,Um leitor ávido.,Como se quisessem outro passatempo.,Ainda bem que têm algo divertido para fazer.,A
1995,1995,Lee tratava doenças em crianças porque era o seu trabalho.,O que é que o Lee vai querer fazer a seguir?,Faça o seu trabalho.,Salve as crianças.,Desiste do emprego,B
1996,1996,O Robin explodiu o stand de gelados com um vento quando estava a jardinar.,Como se sentiriam os Outros em resultado disso?,Cheio de arrependimento por ter perturbado os miúdos no banco de testemunhas.,Desconhece as distrações externas enquanto trabalha no jardim,- Furioso com a Robin .,C
1997,1997,A Bailey passou uma hora em casa da Alex porque tinham de estudar para um grande teste que tinham amanhã.,O que vai acontecer com o Alex depois?,- Exacto.,falhar no teste,Estude mais,C
1998,1998,Jesse também acreditava no Carson porque ele sabia que ele sempre era bem sucedido.,O que é que o Jesse precisa de fazer antes disto?,Preocupem-se com o Carson.,Ignora o que o Carson fez.,Sabia das vitórias passadas do Carson.,C
1999,1999,O Austin recebeu um passe da CCC para entrar na secção VIP do grande concerto com os amigos.,O que os amigos dele vão querer fazer a seguir?,Vai a outro concerto.,Saiam do concerto.,- Vamos beber .,C
2000,2000,O Remy está a tentar fornecer suprimentos militares aos rebeldes de um país rival.,O que é que o Remy vai querer fazer a seguir?,Aceitar os suprimentos,esconder,Dar algo em troca.,B
2001,2001,A Alex foi visitar a casa da mãe deles.,Como descreveria o Alex?,bom em lembrar-se do seu próprio aniversário,Gosto de visitar a mãe deles.,Uma filha muito simpática.,C
2002,2002,A Aubrey abriu a porta do forno quando ela entrou na cozinha.,Porque é que o Aubrey fez isto?,Queima o jantar.,Verifique o jantar .,Livra-te da comida.,B
2003,2003,"Quinn viu a mãe do Ash na loja, mas fingiu não reparar.",O que é que o Ash vai querer fazer a seguir?,Corram para a ilha da mãe do Ash.,Saia da loja antes de ser preso.,Corram para outra ilha .,C
2004,2004,A Skylar visitou a tia da mãe do Kai no hospital porque ela estava doente.,O que vai acontecer ao Kai?,Ela vai ficar zangada.,Ela vai ficar calma .,Faça a tia da mãe do Kai feliz.,C
2005,2005,A Kendall tinha o número da Sasha na bolsa e decidiu distribuí-lo a tipos aleatórios que conheceu no bar.,Porque é que a Kendall fez isto?,Arranja um namorado para a Sasha.,Faça uma partida com o Sasha .,Fazer Sasha muito feliz,A
2006,2006,O Casey encontrou-se com ele para almoçar depois de terem visto o evento desportivo.,Como é que o Casey se sentiria depois?,isolado,interessado em desporto,Muito alegre.,B
2007,2007,O Carson ligou os pontos e pegou nos lápis de cor.,Porque fez o Carson isto?,Ele fez isto para limpar a sua porcaria,Fiz isto para ser artístico.,sombra na área,B
2008,2008,Bailey trocou o pneu e continuaram a viagem.,Como descreveria a Bailey?,Uma pessoa que sacrifica seu tempo pelos outros.,Aliviado por terem podido substituí-lo .,Preocupado com o pneu de reserva,B
2009,2009,O Remy virou a vida da Sasha de cabeça para baixo quando lhes deram o emprego dos seus sonhos.,O que é que o Remy vai querer fazer a seguir?,Arranja-lhes uma carreira .,Obrigado Remy .,Para que eles se saibam bem,C
2010,2010,"A Addison foi-se embora, por isso a Tracy levou a escada da Addison, mas minutos depois, a Addison voltou do banheiro e perguntou por que tinha sido movida.",Como se sentiria a Tracy depois?,Mal para mover o mais tarde,- Sim. - Sim. - Sim.,irritado que a Addison pediu a escada,A
2011,2011,O Austin correu para a direita com os bens roubados quando viu a polícia à esquerda.,O que é que o Austin precisa de fazer antes disto?,Fugir da polícia,Evite a polícia.,roubar,C
2012,2012,"A Jordan não queria socializar, por isso foram jantar sozinhas.",Como se sentiriam os Outros?,Não amado pelo Jordan.,Amado pelo Jordan,feliz com o Jordan,A
2013,2013,"Carson queria mesmo sair da festa, mas não queria ser rude.",Como é que o Carson se sentiria depois?,Estou a tentar ser educado.,sem esperança,Um convidado atencioso.,B
2014,2014,"Depois de seis horas de viagem até a casa de Kai, Jesse finalmente conseguiu e foi deitar-se na cama dele para descansar um pouco antes da festa de aniversário.",O que vai o Kai querer fazer a seguir?,tomar um duche,Vai comer alguma coisa.,- Não .,A
2015,2015,Jesse encontrava clientes todos os dias no seu novo local de trabalho.,Porque é que o Jesse fez isto?,Ignora-os .,Vende os carros.,ter um emprego,B
2016,2016,"O Lee viu o Kai esta tarde, enquanto ele estava num parque.",Porque é que o Lee fez isto?,Eventualmente evitar Kai,Trabalhar no parque,Relaxa um pouco .,C
2017,2017,O Kai adorava andar de bicicleta com a Kendall para o trabalho todos os dias e era divertido.,O que é que a Kendall vai querer fazer a seguir?,orgulhoso,Continuem a andar de bicicleta para o trabalho.,comprar a sua própria bicicleta,B
2018,2018,"Quinn praticou por anos e, como resultado, conseguiu falar inglês fluentemente.",O que é que o Quinn precisa de fazer antes disto?,deseja tornar-se cidadão dos EUA,Queriam impressionar o seu novo parceiro de língua inglesa.,Leccionar inglês durante muito tempo,C
2019,2019,A Aubrey vestiu o chapéu da Bailey para ver como seria para a peça.,O que é que o Aubrey precisa de fazer antes disto?,Pede o chapéu da Bailey.,Olhe no espelho.,Fugir do Bailey.,A
2020,2020,O Casey levou o computador para a loja para ver se o podiam devolver.,O que é que o Casey precisa de fazer antes disto?,comprar um novo laptop,comprar um novo Super Nintendo,quebraram o portátil acidentalmente,C
2021,2021,"Apesar do divórcio dos pais ser difícil, Lee visitava regularmente a mãe deles.",Como se sentiria o pai?,Sorte,melhor,Ciumento da relação,C
2022,2022,Sasha ganhou o jogo facilmente com o amigo deles quando o amigo deles não estava prestando atenção o suficiente.,O que os Outros vão querer fazer a seguir?,Toca outra vez.,vencer,ser competitivo,A
2023,2023,"A Ash estava aborrecida, por isso levou os cães para casa da Addison.",Como se sentiria Addison?,Calma .,irritado,Um amante de cães,A
2024,2024,Quinn mediu o objeto em termos métricos antes de começar a trabalhar no projeto na escola.,Como se sentiria o Quinn depois?,Pronto para começar o projeto,Não sei se ela escolheu as medidas corretas.,Cuidado .,A
2025,2025,"A Bailey pediu à Jan para ir buscar algumas coisas da loja, mas a Jan não fez favores à Bailey.",O que vai acontecer com Jan?,Pergunta à Bailey com o que mais ela pode ajudar.,Não ajudando Bailey.,- Vamos buscar comida para a Bailey .,B
2026,2026,"O Riley trabalhava duro para ganhar bem, mas o Bob ganhava o dobro quando era preguiçoso.",Como se sentiria Bob?,Muito sorte.,zangado com o Riley.,confuso,A
2027,2027,O Ash perdeu a carteira na praia e encontraram outra.,Como é que o Ash se sentiria depois?,feliz,Não tem cuidado.,descuidado,C
2028,2028,O Remy tinha más notícias para a Sasha e virou a vida dela de cabeça para baixo com as notícias.,Como é que o Remy se sentiria depois?,Não se preocupa com os sentimentos dos outros.,muito atrevido,culpado,C
2029,2029,Jan deu a Alex o nome do criminoso que cometeu o crime.,O que vai acontecer com o Alex?,Torne-se inteligente .,- Não.,- Não .,B
2030,2030,"O Austin estava cansado de uma certa pessoa, por isso ajudou um colega de classe diferente.",O que os Outros vão querer fazer a seguir?,"Obrigado , Austin .",Ajudar o colega diferente,Odeio Austin .,A
2031,2031,"O Alex tinha de desabafar, por isso contou um segredo à filha da Bailey.",Porque é que a Alex fez isto?,Tirar um chip dos ombros dele,Não sejas confuso.,Trair Bailey.,A
2032,2032,"A Cameron estava perdida no primeiro dia, por isso o Casey mostrou-lhe o caminho.",O que vai acontecer com a Cameron?,Ainda estar perdido,Ficar chateado com o Casey.,Agradeça ao Casey.,C
2033,2033,"Alex ouviu más notícias sobre a saúde de sua mãe, então ela fez uma visita à casa dela.",O que é que a Alex precisa de fazer antes disto?,"poder ver a mãe uma última vez, no caso de a mãe estar perto da morte.",Encontrar os irmãos dela.,ouvir sobre a saúde da mãe dela,C
2034,2034,Jesse tinha boas maneiras e sempre seguiu as etiquetas.,Como se sentiria Sasha?,simpático,ofendido,cuidados,C
2035,2035,A Kendall deixou a Jan no cinema para ir para casa jogar.,Como se sentiria a Kendall depois?,irritado,zangada com a Kendall por a ter deixado.,passivo,A
2036,2036,O Casey comprou um para a Tracy porque a Tracy queria sorvete de morango.,O que é que a Tracy vai querer fazer a seguir?,Come o gelado.,Ganha algum dinheiro.,Evita o Casey.,A
2037,2037,A Addison disse que estava doente no dia seguinte depois de ficar doente na semana passada.,O que é que a Addison vai querer fazer a seguir?,"- Sim , sim .","- Não, não.",Trabalha mais duro.,A
2038,2038,O Remy tomava vitaminas todos os dias para tentar manter-se saudável.,O que é que o Remy precisa de fazer antes disto?,Viva muito,Acho que vai ajudar.,Falar de vitaminas,B
2039,2039,A Casey precisava de se preparar para a escola depois de fazer a cama.,Como é que o Casey se sentiria depois?,Está feito,Pronto para a escola.,uma pessoa responsável,B
2040,2040,Taylor virou-se para a guitarra de Sasha e disse-lhe para tocar para ele enquanto ele cantava.,O que é que a Taylor vai querer fazer a seguir?,Queria tocar com o Sasha.,Queria ser amigo do Sasha.,- O que é que queres ?,C
2041,2041,A Tracy matou o cão e chorou durante algumas horas.,Como se sentiriam os Outros?,miserável,preguiçoso,melhor,A
2042,2042,"O Sasha corria por todo o parque, o Quinn segurava-o no lugar.",O que vai acontecer ao Quinn?,mau,melhor,A correr por aí,C
2043,2043,"A Bailey juntou-se à equipa de natação, apesar de irritar toda a gente.",Como se sentiriam os Outros?,excitado,esperançoso,Desiludido.,C
2044,2044,A Remy falhou na aula porque ela fez batota e foi apanhada.,O que é que o Remy precisa de fazer antes disto?,Faça um teste de prática,ser expulso,Esconde umas notas.,C
2045,2045,"A Bailey visitou um lar de idosos e na próxima vez que teve um dia de folga, a Bailey voltou.",Porque é que a Bailey fez isto?,Entender as pessoas,melhor,passar algum tempo sozinho,A
2046,2046,O Quinn bateu e bateu a bola ontem durante o jogo.,Como descreveria o Quinn?,não atlético,mau,Um bom saltador.,C
2047,2047,"Depois de ver seus amigos olhando com expectativa para o prato, Jesse o comeu de uma só dentada.",Como descreveria o Jesse?,Um indivíduo de coração corajoso,Um fã de desertos frescos,Não é bom com peixe,B
2048,2048,A Skylar viu a mulher e contou aos outros.,O que os Outros vão querer fazer a seguir?,Divorciar-se,abraçar a mulher deles,Faça uma festa.,A
2049,2049,A Riley cortou o cabelo dela e ficou óptimo.,Porque é que a Riley fez isto?,- Parecem-se bem .,Mostra-te .,Aprenda a cortar o cabelo.,A
2050,2050,O Austin gastou muito dinheiro que não tinham e estava falido.,O que é que o Austin vai querer fazer a seguir?,comprar um negócio,Devolva alguns itens.,comprar mais comida,B
2051,2051,A Aubrey sentiu-se envergonhada quando teve de se levantar na aula para o seu discurso.,O que é que o Aubrey precisa de fazer antes disto?,preparar um discurso,Tenta não suar.,ir para casa da escola,A
2052,2052,Outros disseram ao Bailey que não era bem-vindo.,O que os Outros vão querer fazer a seguir?,Queria estar no comando.,Leva-o até à porta .,vê-lo ir embora,C
2053,2053,O Kai disse ao Carson que tinham de ficar quietos durante o ensaio e ele precisava de ficar quieto.,Como é que o Kai se sentiria depois?,conhecedor,Como se ele os tivesse ouvido.,Bom para ajudar o amigo deles.,C
2054,2054,Jan riu-se das palhaçadas do Austin porque ele estava a ser engraçado.,O que vai acontecer ao Austin?,ficar chateado,Fica zangado.,Rindo por um tempo,C
2055,2055,A Sydney estava a terminar um trabalho no final do semestre que era a maior parte da nota dela.,O que é que a Sydney vai querer fazer a seguir?,Complete-o,Acabar a aula.,Impressão,A
2056,2056,"Jesse sai com um grupo de amigos e colegas de trabalho, comem, bebem e conversam durante a maior parte da noite.",Como descreveria o Jesse?,Extrovertido e divertido,tímido e tímido,introvertido,A
2057,2057,A Tracy deu um pontapé nos sapatos do Ash novamente.,Porque é que a Tracy fez isto?,Rouba os sapatos.,repreender Ash por deixar os sapatos por perto,Devolve-as .,B
2058,2058,Austin ficou no palco do karaokê e cantou em um som alto.,Como se sentiriam os Outros?,como desligar a música,Engraçado.,Alegrado pela canção,A
2059,2059,Skylar chorou incontrolavelmente depois de cair em seus patins e raspar os joelhos.,Como é que a Skylar se sentiria depois?,procura a atenção e a compaixão dos outros por incidentes menores,Estou feliz por continuar a patinar .,dor de suas feridas,C
2060,2060,Riley trabalha duro para ganhar um bom salário e tem muito dinheiro para comprar um carro novo.,O que é que a Riley vai querer fazer a seguir?,Fiz isto para poupar dinheiro.,Fiz isto para comprar um carro novo.,Alegria,B
2061,2061,A Robin levou o portátil da Taylor sem permissão e a polícia apareceu para perguntar sobre ele enquanto ele estava em uso.,O que vai acontecer ao Robin?,Venda o portátil.,Ir para a prisão.,Fica com o portátil .,B
2062,2062,O Casey foi ao médico pedir ajuda com a lesão no tornozelo no basquetebol.,O que acontecerá aos Outros?,- É bom.,Está bem.,Diga ao médico como ele se machucou.,C
2063,2063,Lee desejou sucesso ao amigo no novo emprego que eles tiveram.,O que é que o Lee vai querer fazer a seguir?,Para que o seu amigo seja um sucesso,Tente e faça bem,Descobre que a amiga dela conseguiu o novo emprego.,A
2064,2064,"Eles estavam a usar o Remy no final, o Remy até lhes deu dinheiro.",Como é que o Remy se sentiria depois?,irritado,ingênuo,simpático,B
2065,2065,Quinn faliu depois de ter sido vítima de um golpe na internet no ano passado.,Como se sentiria o Quinn depois?,excitado depois.,vulnerável depois,Estúpido.,C
2066,2066,Jesse convocou uma trégua imediatamente durante o prolongado conflito.,Como se sentiriam os Outros?,mais agressivo,hostilidade,pacífico,C
2067,2067,"Robin atendia às necessidades dos clientes todos os dias, e logo foi nomeada Empregada do Mês.",O que vai querer fazer a seguir?,Peçam ao patrão menos horas.,pedirem um aumento ao patrão.,Ser empregado do mês eles próprios.,B
2068,2068,Tracy convidou muitas pessoas de sua escola para a festa de aniversário dela.,Como descreveria a Tracy?,Um bom aluno.,Muito gentil com as pessoas.,Um grande amigo.,B
2069,2069,A Sasha ligou para a Addison no trabalho para ver se podiam fazer alguma coisa depois.,O que é que o Sasha precisa de fazer antes disto?,Sei o número deles.,Considerem as opções deles,Pensem no futuro.,A
2070,2070,"O Bailey teve um prego no pneu, ele despencou-se e ele trocou o pneu.",O que é que a Bailey precisa de fazer antes disto?,Substitua o pneu,Dirigir para o mecânico,Evite conduzir naquela estrada.,B
2071,2071,A Tracy comprou um novo troféu para a caixa e pôs-no lá dentro.,Porque é que a Tracy fez isto?,olhou para o troféu na caixa do troféu e e sentiu-se obrigado a manter o padrão de excelência através da prática,- Compreendido.,Olhou para o troféu na caixa do troféu e sentiu o orgulho a subir por dentro e sentiu que o tempo que passou valia a pena.,C
2072,2072,O Sasha tentou-os na competição.,Como se sentiriam os Outros?,competitivo,- É bom.,Como se tivessem dado tudo .,A
2073,2073,Quinn ficou perto da amiga e ajudou-a quando ela estava necessitada.,Como descreveria o Quinn?,Ficaria contente se pudesse ajudar.,útil,orgulhosa de ter ajudado a amiga.,B
2074,2074,A Kendall encontrou a filha no parque com outra criança.,O que é que a Kendall vai querer fazer a seguir?,Deixem a filha brincar.,- É bom.,Levem-lhes a filha .,A
2075,2075,Jan deu um passo para a direita e sentiu que o carro tinha tentado atropela-la intencionalmente.,O que vai o Jan querer fazer a seguir?,Deixa-o ir.,evitar bater no carro,Chama a polícia.,C
2076,2076,Ash chegou ao restaurante para jantar com o seu par.,O que é que o Ash vai querer fazer a seguir?,Veja se eles tiram,Dirigir para o restaurante,Fale com o anfitrião para arranjar uma mesa.,C
2077,2077,Jan estava cansada de Bailey sempre pedindo emprestado coisas e dinheiro e não devolvê-lo.,O que vai o Jan querer fazer a seguir?,"Explicar que ela ainda se importa com a Bailey, mas não pode estar a permitir que sejam preguiçosos",Fazer com que a Bailey pare de pedir favores .,"Dá à Bailey uma lista de outros amigos, nomes e números de telefone para que a Bailey possa pedir dinheiro emprestado.",A
2078,2078,A Addison foi ao banco e tirou algum dinheiro deles.,Como se sentiriam os Outros?,Estou contente por ter dinheiro.,Aborrecido e zangado.,triste e deprimido,A
2079,2079,Riley era calouro na Indiana Wesleyan University e estudou terapia de arte.,O que é que a Riley precisa de fazer antes disto?,paga a matrícula dela,Considere mudar de profissão,não completar o último ano do ensino médio,A
2080,2080,"A Addison andava muito depressa, por isso a Tracy levou-a um passo para trás.",Porque é que a Tracy fez isto?,Para evitar que a Addison olhe .,- Não. - Não.,Ganhar a competição,A
2081,2081,O Casey fez com que a pele do Ash se rasgasse e o Ash não suportava estar perto deles.,O que é que o Ash vai querer fazer a seguir?,Fala com o Casey.,Sorria para o Ash imediatamente .,Saiam da sala.,C
2082,2082,Carson deixou o Robin ver a estranha tatuagem que ele fez a um monge budista.,O que é que o Carson precisa de fazer antes disto?,Ouvir um elogio,precisava de ter o monge budista,precisava de decidir sobre a tatuagem,C
2083,2083,Remy passava todo o seu tempo livre em videogames e raramente saía de casa.,Como descreveria o Remy?,Amigável,Sentia-me sozinho.,preguiçoso,C
2084,2084,"A Jan estava com fome, ela escolheu e escolheu até acabar a refeição da Cameron.",O que vai acontecer com a Cameron?,satisfeito,Ter fome como um urso,Pede outra refeição.,C
2085,2085,A Sydney tingiu o cabelo do Remy no salão para se preparar para a festa.,Como se sentiria o Remy?,- Estou contente.,orgulhosos do seu trabalho,moda,C
2086,2086,A Jan agarrou a Riley pelos cabelos porque estavam zangados.,Como descreveria o Jan?,"Infelizmente, ela perdeu o controlo das suas emoções.",- É bom.,- Não.,A
2087,2087,O Austin costuma passar os fins de semana no lago pescando com os amigos.,Porque é que o Austin fez isto?,Vai para casa.,ir pescar,Queria relaxar.,C
2088,2088,O Ash queria acabar com a namorada e foi pedir a opinião do Casey.,O que vai querer fazer o Casey a seguir?,ter uma visão neutra,afastem-se do Ash.,Dê um abraço grande ao Ash.,A
2089,2089,Riley mudou o pneu do Lee e disse-lhe que não havia problema em ajudá-los.,Como descreveria a Riley?,orgulhoso da bondade que ele fez pelo Lee.,pessoa hostil,Um bom amigo.,C
2090,2090,A Robin esgueirou-se pela esquina da máquina automática para passar gasolina para que ninguém a ouvisse.,Como descreveria a Robin?,mal-intencionado,Desagradável,autoconsciente,C
2091,2091,"Durante o protesto na escola, Aubrey desempenhou um papel fundamental no movimento contra o diretor.",Como é que o Aubrey se sentiria depois?,encorajada pelo seu trabalho árduo,inteligente,odiada pelos seus colegas,A
2092,2092,"A Robin estava triste com a situação, por isso chorou como a Skylar.",O que vai acontecer à Skylar?,Que o Robin te conforte .,chorando também,ser ignorado pela Robin,B
2093,2093,Ash impediu que a porta se movesse enquanto outros tentavam abri-la.,Como descreveria o Ash?,remorso,Uma pessoa má.,Uma pessoa simpática.,B
2094,2094,"A Bailey usou os cupons da Sydney, apesar de a Sydney ter dito especificamente para não os usar.",O que é que a Sydney vai querer fazer a seguir?,- O Bailey repreendeu-o .,Peço desculpa à Sydney .,Substitua os cupões,A
2095,2095,A Sydney visitou a minha amiga e tirou as minhas coisas da casa deles.,Como se sentiriam os Outros?,Útil,Ainda bem que eles têm as suas coisas .,Como se tivessem comprado as suas coisas.,B
2096,2096,Cameron abriu a porta da cela enquanto o condenado observava.,Porque é que a Cameron fez isto?,sentar-se com um prisioneiro,Impedir que o condenado escape.,Certifica-te que o condenado não escapa.,A
2097,2097,"Taylor tinha acabado de roubar um banco, mas um alarme silencioso tinha sido disparado e os polícias já estavam lá fora, mas Taylor impediu a polícia de entrar.",O que é que a Taylor vai querer fazer a seguir?,Encontrar uma saída,Fica a salvo.,negociar,A
